500.06351	6.2295E-07	0.00057
500.28769	0.00001	0.00057
500.5119	7.80067E-07	0.00057
500.73611	0.00001	0.00058
500.96036	1.15396E-06	0.00058
501.1846	0.00001	0.00058
501.40884	1.03504E-06	0.00059
501.63312	0.00001	0.00059
501.85739	1.40328E-06	0.00059
502.0817	0.00001	0.0006
502.306	1.46663E-06	0.0006
502.53033	0.00001	0.00061
502.75467	1.73122E-06	0.00061
502.97903	0.00001	0.00061
503.2034	2.06653E-06	0.00062
503.42776	0.00001	0.00062
503.65216	2.09752E-06	0.00063
503.87656	0.00001	0.00063
504.10098	2.22022E-06	0.00063
504.32541	0.00001	0.00064
504.54984	2.49719E-06	0.00064
504.77429	0.00001	0.00065
504.99878	2.52941E-06	0.00065
505.22327	0.00001	0.00065
505.44775	2.36034E-06	0.00066
505.67227	0.00001	0.00066
505.89679	2.94151E-06	0.00067
506.12134	0.00001	0.00067
506.34589	3.42406E-06	0.00067
506.57043	0.00001	0.00068
506.79501	3.55681E-06	0.00068
507.01959	0.00001	0.00069
507.2442	3.62089E-06	0.00069
507.46881	0.00001	0.0007
507.69345	4.00169E-06	0.0007
507.91809	0.00001	0.0007
508.14276	4.10107E-06	0.00071
508.36743	0.00001	0.00071
508.5921	4.42394E-06	0.00072
508.8168	0.00001	0.00072
509.0415	4.2609E-06	0.00073
509.26624	0.00001	0.00073
509.49097	4.17549E-06	0.00073
509.71573	0.00001	0.00074
509.94049	4.55226E-06	0.00074
510.16525	0.00002	0.00075
510.39005	4.62968E-06	0.00075
510.61484	0.00002	0.00076
510.83966	4.48627E-06	0.00076
511.06448	0.00002	0.00077
511.28934	4.46043E-06	0.00077
511.51419	0.00002	0.00078
511.73904	4.9006E-06	0.00078
511.96393	0.00002	0.00079
512.18884	5.12645E-06	0.00079
512.41376	0.00002	0.0008
512.63867	5.15612E-06	0.0008
512.86359	4.79165E-06	0.0008
513.0885	5.38274E-06	0.00081
513.31348	4.81764E-06	0.00081
513.53845	5.2796E-06	0.00082
513.76343	5.11809E-06	0.00082
513.98846	5.42581E-06	0.00083
514.21344	5.02714E-06	0.00083
514.43848	5.4034E-06	0.00084
514.66351	5.25945E-06	0.00084
514.88855	5.6202E-06	0.00085
515.11365	5.4303E-06	0.00085
515.33875	0.00002	0.00086
515.56378	5.39329E-06	0.00086
515.78894	0.00002	0.00087
516.01404	5.67732E-06	0.00087
516.23914	0.00002	0.00088
516.46429	5.8255E-06	0.00089
516.68945	0.00002	0.00089
516.91461	6.34629E-06	0.0009
517.13983	0.00002	0.0009
517.36499	6.14464E-06	0.00091
517.59021	0.00002	0.00091
517.81543	6.54798E-06	0.00092
518.04065	0.00002	0.00092
518.26593	6.43903E-06	0.00093
518.49121	0.00002	0.00093
518.71649	6.64437E-06	0.00094
518.94177	0.00002	0.00094
519.16705	6.21424E-06	0.00095
519.39233	0.00002	0.00096
519.61768	6.40067E-06	0.00096
519.84302	0.00002	0.00097
520.06836	6.36505E-06	0.00097
520.29376	0.00002	0.00098
520.5191	6.55349E-06	0.00098
520.74451	0.00002	0.00099
520.96991	7.21407E-06	0.001
521.19531	0.00002	0.001
521.42078	7.21239E-06	0.00101
521.64624	0.00002	0.00101
521.8717	7.31338E-06	0.00102
522.09717	0.00002	0.00102
522.32263	7.82914E-06	0.00103
522.5481	0.00002	0.00104
522.77362	8.19967E-06	0.00104
522.99915	0.00002	0.00105
523.22467	8.4965E-06	0.00105
523.45026	0.00002	0.00106
523.67578	8.72871E-06	0.00107
523.90137	0.00002	0.00107
524.12695	9.48841E-06	0.00108
524.35254	0.00002	0.00109
524.57819	9.88956E-06	0.00109
524.80377	0.00002	0.0011
525.02942	0.00001	0.0011
525.25507	0.00002	0.00111
525.48077	0.00001	0.00112
525.70642	0.00002	0.00112
525.93213	0.00001	0.00113
526.15784	0.00002	0.00114
526.38354	0.00001	0.00114
526.60925	0.00002	0.00115
526.83502	0.00001	0.00116
527.06079	0.00003	0.00116
527.28656	0.00001	0.00117
527.51233	0.00003	0.00118
527.7381	0.00001	0.00118
527.96393	0.00003	0.00119
528.18976	0.00001	0.0012
528.41559	0.00003	0.0012
528.64142	0.00002	0.00121
528.86731	0.00003	0.00122
529.09314	0.00002	0.00122
529.31903	0.00003	0.00123
529.54492	0.00002	0.00124
529.77087	0.00003	0.00124
529.99677	0.00002	0.00125
530.22272	0.00003	0.00126
530.44867	0.00002	0.00126
530.67462	0.00003	0.00127
530.90057	0.00002	0.00128
531.12659	0.00003	0.00129
531.3526	0.00002	0.00129
531.57861	0.00003	0.0013
531.80463	0.00002	0.00131
532.03064	0.00003	0.00131
532.25671	0.00002	0.00132
532.48279	0.00003	0.00133
532.70886	0.00002	0.00134
532.93494	0.00003	0.00134
533.16107	0.00002	0.00135
533.38715	0.00004	0.00136
533.61328	0.00002	0.00137
533.83942	0.00004	0.00137
534.06561	0.00003	0.00138
534.29175	0.00004	0.00139
534.51794	0.00003	0.0014
534.74414	0.00004	0.0014
534.97034	0.00003	0.00141
535.19653	0.00004	0.00142
535.42279	0.00003	0.00143
535.64905	0.00004	0.00144
535.87531	0.00003	0.00144
536.10156	0.00004	0.00145
536.32782	0.00003	0.00146
536.55414	0.00004	0.00147
536.78046	0.00003	0.00148
537.00677	0.00004	0.00148
537.23309	0.00004	0.00149
537.45947	0.00004	0.0015
537.68579	0.00004	0.00151
537.91217	0.00005	0.00152
538.13855	0.00004	0.00152
538.36493	0.00005	0.00153
538.59137	0.00004	0.00154
538.81781	0.00005	0.00155
539.04425	0.00004	0.00156
539.27069	0.00005	0.00157
539.49713	0.00004	0.00157
539.72363	0.00005	0.00158
539.95007	0.00005	0.00159
540.17657	0.00005	0.0016
540.40314	0.00005	0.00161
540.62964	0.00005	0.00162
540.8562	0.00005	0.00163
541.0827	0.00006	0.00163
541.30927	0.00006	0.00164
541.53589	0.00006	0.00165
541.76245	0.00006	0.00166
541.98907	0.00006	0.00167
542.21564	0.00006	0.00168
542.44226	0.00006	0.00169
542.66895	0.00006	0.0017
542.89557	0.00007	0.00171
543.12225	0.00007	0.00171
543.34894	0.00007	0.00172
543.57562	0.00007	0.00173
543.80231	0.00007	0.00174
544.02905	0.00007	0.00175
544.25574	0.00008	0.00176
544.48248	0.00008	0.00177
544.70923	0.00008	0.00178
544.93604	0.00008	0.00179
545.16278	0.00008	0.0018
545.38959	0.00008	0.00181
545.61639	0.00009	0.00182
545.8432	0.00009	0.00183
546.07001	0.00009	0.00184
546.29688	0.00009	0.00185
546.52374	0.00009	0.00185
546.75061	0.0001	0.00186
546.97748	0.0001	0.00187
547.20435	0.0001	0.00188
547.43127	0.0001	0.00189
547.6582	0.0001	0.0019
547.88513	0.00011	0.00191
548.11206	0.00011	0.00192
548.33905	0.00011	0.00193
548.56598	0.00011	0.00194
548.79297	0.00011	0.00195
549.01996	0.00012	0.00196
549.24695	0.00012	0.00197
549.474	0.00012	0.00198
549.70099	0.00012	0.00199
549.92804	0.00012	0.002
550.15509	0.00012	0.00202
550.3822	0.00013	0.00203
550.60925	0.00013	0.00204
550.83636	0.00013	0.00205
551.06348	0.00013	0.00206
551.29059	0.00013	0.00207
551.5177	0.00013	0.00208
551.74487	0.00014	0.00209
551.97198	0.00014	0.0021
552.19916	0.00014	0.00211
552.42633	0.00014	0.00212
552.65356	0.00014	0.00213
552.88074	0.00014	0.00214
553.10797	0.00015	0.00215
553.33521	0.00015	0.00216
553.56244	0.00015	0.00217
553.78973	0.00015	0.00219
554.01697	0.00016	0.0022
554.24426	0.00016	0.00221
554.47156	0.00016	0.00222
554.69885	0.00016	0.00223
